candidate_id,source_event_id,target_event_id,source_title,target_title,semantic_score,shared_day_count,full_period_signed_corr,peak_local_signed_corr,peak_window_start_utc,peak_window_end_utc,high_corr_window_count,high_corr_window_fraction,peak_lag_days,direction_hint,leading_event_id,lagging_event_id,calendar_ec_hybrid_score
p2-21806-to-21804,21806,21804,Arsenal vs. Brentford,Nottingham Forest vs. Everton,0.43772101543611586,14,0.8239747714261185,0.9933403727231102,2025-04-06 00:00:00+00:00,2025-04-12 00:00:00+00:00,6,0.75,0.0,synchronous,,,0.8266545655370119
p2-23262-to-21218,23262,21218,Conservative Party % of vote in Canada Election?,Canada Election: Popular Vote Margin of Victory?,0.44005667601895504,39,0.9136018467345474,0.99226599417777,2025-04-28 00:00:00+00:00,2025-05-04 00:00:00+00:00,8,0.4444444444444444,0.0,synchronous,,,0.8266031987301254
p2-903669-to-903651,903669,903651,Missouri Presidential Election Winner,Idaho Presidential Election Winner,0.4219881751035698,156,0.8580277527651533,0.9999999999999997,2024-09-17 00:00:00+00:00,2024-09-23 00:00:00+00:00,17,0.16037735849056603,-3.0,target_leads_source,903651,903669,0.8265964525310707
p2-903327-to-903267,903327,903267,Trump Margin of Victory in South Carolina Primary?,South Carolina Republican Primary Winner,0.4701498842685822,31,-0.6802854324798647,0.9793503396041032,2024-02-16 00:00:00+00:00,2024-02-22 00:00:00+00:00,7,0.28,0.0,synchronous,,,0.8265902030034469
p2-21233-to-21231,21233,21231,Nottingham Forest vs. Manchester United,Arsenal vs. Fulham,0.4453302833120447,15,-0.9786224094385051,-0.9899710094715545,2025-03-27 00:00:00+00:00,2025-04-02 00:00:00+00:00,3,0.5,0.0,synchronous,,,0.8265787916237015
p2-18139-to-18124,18139,18124,Fulham vs. Crystal Palace,Everton vs. Manchester United,0.4237265506600587,14,-0.9682331777481854,-0.9990398387793353,2025-02-16 00:00:00+00:00,2025-02-22 00:00:00+00:00,5,0.625,0.0,synchronous,,,0.8264458523435523
p2-18433-to-18431,18433,18431,Wolves vs. Fulham,Crystal Palace vs. Aston Villa,0.42356930011831084,13,0.9975264822151435,0.9990867324105753,2025-02-20 00:00:00+00:00,2025-02-26 00:00:00+00:00,4,0.5714285714285714,0.0,synchronous,,,0.826431502722896
p2-27844-to-27202,27844,27202,Will Israel declare war on Iran before July?,Will Iran declare war on Israel before July?,0.47888032405503733,13,0.7998130399278863,0.9752367926648972,2025-06-22 00:00:00+00:00,2025-06-28 00:00:00+00:00,5,0.7142857142857143,3.0,source_leads_target,27844,27202,0.8263298520819392
p2-17767-to-17765,17767,17765,Manchester City vs. Newcastle,Southampton vs. Bournemouth,0.45246242886934895,12,0.9644290024922003,0.9864597373369585,2025-02-09 00:00:00+00:00,2025-02-15 00:00:00+00:00,5,0.8333333333333334,0.0,synchronous,,,0.8262605447966757
p2-13267-to-13251,13267,13251,North Carolina Margin of Victory,Georgia Margin of Victory,0.47329583570510714,46,0.874298144096668,0.9772398731359581,2024-10-28 00:00:00+00:00,2024-11-03 00:00:00+00:00,18,0.45,0.0,synchronous,,,0.8260566619067028
p2-18432-to-18431,18432,18431,Brighton vs. Bournemouth,Crystal Palace vs. Aston Villa,0.42384362803426157,13,0.8885966954703266,0.9980072063191359,2025-02-20 00:00:00+00:00,2025-02-26 00:00:00+00:00,3,0.42857142857142855,0.0,synchronous,,,0.8257581328336736
p2-28216-to-27844,28216,27844,Will the US officially declare war on Iran before August?,Will Israel declare war on Iran before July?,0.5056282924930086,11,0.9476829950529037,0.9628287880302753,2025-06-22 00:00:00+00:00,2025-06-28 00:00:00+00:00,3,0.6,0.0,synchronous,,,0.8256686393690952
p2-25795-to-25632,25795,25632,Thunder vs. Pacers,NBA Finals: Thunder vs. Pacers ,0.5832307195456681,10,0.802334996673406,0.9295140571421884,2025-06-03 00:00:00+00:00,2025-06-09 00:00:00+00:00,3,0.75,0.0,synchronous,,,0.8256290558632322
p2-21804-to-21803,21804,21803,Nottingham Forest vs. Everton,Brighton vs. Leicester,0.4279052395761651,13,0.8757333863551674,0.9955447775464851,2025-04-06 00:00:00+00:00,2025-04-12 00:00:00+00:00,4,0.5714285714285714,0.0,synchronous,,,0.8252529161553891
p2-11717-to-11643,11717,11643,Trump and Harris agree to Sept 10 debate?,Trump and Harris agree to Fox News debate?,0.4860303715729075,16,-0.5378095926002703,-0.9703705169126062,2024-08-01 00:00:00+00:00,2024-08-07 00:00:00+00:00,5,0.5,0.0,synchronous,,,0.8250684733106965
p2-10232-to-10238,10232,10238,California Senate Election Winner,New Mexico Senate Election Winner,0.4627128588680345,84,0.788207850261,-0.9802631578947368,2024-10-05 00:00:00+00:00,2024-10-11 00:00:00+00:00,3,0.10714285714285714,0.0,synchronous,,,0.824998068186726
p2-20789-to-16095,20789,16095,Which company has best AI model end of April?,Which company has best AI model end of 2025?,0.6227095425177989,50,0.8066454054267478,0.9116779806580686,2025-04-21 00:00:00+00:00,2025-04-27 00:00:00+00:00,9,0.225,0.0,synchronous,,,0.8249874492159877
p2-21404-to-21403,21404,21403,Ipswich vs. Wolves,Crystal Palace vs. Brighton,0.43472784542803566,14,-0.9836231730466849,-0.9922095447485474,2025-03-30 00:00:00+00:00,2025-04-05 00:00:00+00:00,4,0.5,0.0,synchronous,,,0.8249650349523938
p2-903654-to-903638,903654,903638,Indiana Presidential Election Winner,Arkansas Presidential Election Winner,0.4353753426415936,127,0.9429299020549541,0.9917790736823158,2024-08-08 00:00:00+00:00,2024-08-14 00:00:00+00:00,13,0.1780821917808219,0.0,synchronous,,,0.8248579543700991
p2-903634-to-10173,903634,10173,Nebraska Presidential Election Winner,Nebraska's 3rd Congressional District Presidential Election Winner,0.4320486618575853,99,0.5864688474916935,0.9931909553010255,2024-08-06 00:00:00+00:00,2024-08-12 00:00:00+00:00,13,0.22413793103448276,-1.0,target_leads_source,10173,903634,0.8248482672679933
p2-903266-to-11385,903266,11385,Will Kamala Harris be the Democratic VP nominee?,Democratic VP nominee?,0.4926209734062784,33,-0.6803682400926568,-0.9670682740455335,2024-07-14 00:00:00+00:00,2024-07-20 00:00:00+00:00,13,0.48148148148148145,0.0,synchronous,,,0.824734083853757
p2-903634-to-903657,903634,903657,Nebraska Presidential Election Winner,Kansas Presidential Election Winner,0.44452800738444276,134,0.9540421398990174,0.9875995408265472,2024-09-22 00:00:00+00:00,2024-09-28 00:00:00+00:00,15,0.1744186046511628,2.0,source_leads_target,903634,903657,0.8246780807939158
p2-25795-to-25631,25795,25631,Thunder vs. Pacers,NBA Finals: Thunder vs. Pacers series outcome ,0.48372481840489734,10,0.8385506901509638,0.9705927176237017,2025-06-04 00:00:00+00:00,2025-06-10 00:00:00+00:00,4,1.0,0.0,synchronous,,,0.8245323478580604
p2-17695-to-17693,17695,17693,Will Trump remove tariff on Canada before March?,Will Trump remove tariff on China before May?,0.5150044771798338,28,0.6450998266714515,0.9570859294481526,2025-02-19 00:00:00+00:00,2025-02-25 00:00:00+00:00,12,0.5454545454545454,1.0,source_leads_target,17695,17693,0.824461493767657
p2-12049-to-12048,12049,12048,Confirmed case of monkeypox in US by Sep 30?,Confirmed case of monkeypox in US by Aug 31?,0.5155073068615003,19,0.683078145092821,0.9567340205823565,2024-08-19 00:00:00+00:00,2024-08-25 00:00:00+00:00,12,0.9230769230769231,-3.0,target_leads_source,12048,12049,0.8243660064660995
p2-26876-to-16111,26876,16111,NYC Mayor Dem Primary 1st round Winner,Who will win Dem nomination for NYC Mayor?,0.4398021200645329,15,0.9756950758446795,0.9888027972257306,2025-06-21 00:00:00+00:00,2025-06-27 00:00:00+00:00,8,0.8888888888888888,0.0,synchronous,,,0.8241025940773713
p2-22052-to-22044,22052,22044,Which party wins Nunavut?,Which party wins most seats in Manitoba?,0.43478585942716497,28,0.8492734497564748,0.9908500637728453,2025-04-24 00:00:00+00:00,2025-04-30 00:00:00+00:00,6,0.2727272727272727,0.0,synchronous,,,0.8240308024691412
p2-21199-to-21197,21199,21197,US military action against Iran before April?,Israel military action against Iran in March?,0.48616112252693466,15,0.8669379885121073,0.9688003161055297,2025-03-24 00:00:00+00:00,2025-03-30 00:00:00+00:00,4,0.4444444444444444,-2.0,target_leads_source,21197,21199,0.8240085580319512
p2-903654-to-903649,903654,903649,Indiana Presidential Election Winner,Hawaii Presidential Election Winner,0.42865481256323634,121,-0.911002797961245,0.992875227326445,2024-07-27 00:00:00+00:00,2024-08-02 00:00:00+00:00,15,0.17045454545454544,-1.0,target_leads_source,903649,903654,0.8236091028974823
p2-19293-to-19284,19293,19284,Crystal Palace vs. Ipswich,Nottingham Forest vs. Manchester City,0.42800977964330367,14,-0.9602173771127113,-0.9928528818774426,2025-03-02 00:00:00+00:00,2025-03-08 00:00:00+00:00,3,0.375,0.0,synchronous,,,0.8233999512072009
p2-903214-to-903193,903214,903193,Republican Nominee 2024,Presidential Election Winner 2024,0.4501869341833866,185,0.7364089855264231,0.9833333333333333,2024-01-17 00:00:00+00:00,2024-01-23 00:00:00+00:00,41,0.2411764705882353,0.0,synchronous,,,0.8233894135883493
p2-18434-to-18431,18434,18431,Chelsea vs. Southampton,Crystal Palace vs. Aston Villa,0.43143701937793755,15,0.8059252562037272,0.9912479402068471,2025-02-20 00:00:00+00:00,2025-02-26 00:00:00+00:00,3,0.3333333333333333,0.0,synchronous,,,0.8233046639581743
p2-13801-to-11468,13801,11468,Trump wins 312-226 - swing state sweep ,Trump wins every swing state?,0.4328396200359472,13,0.9797706626289358,0.9905913493602145,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,7,1.0,0.0,synchronous,,,0.8232658305629342
p2-16868-to-15196,16868,15196,Romania Presidential Election Winner,Which candidates will advance in Romanian Election 1st round?,0.47927508166103605,48,0.6091115330123216,0.9705532846306715,2025-04-12 00:00:00+00:00,2025-04-18 00:00:00+00:00,13,0.30952380952380953,0.0,synchronous,,,0.8231698237397809
p2-15628-to-15625,15628,15625,SPD % of vote in German Election?,AfD % of vote in German Election?,0.4111439613977499,87,0.917076555437272,0.9995848534199705,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,28,0.345679012345679,0.0,synchronous,,,0.8230525858133042
p2-903676-to-903671,903676,903671,Utah Presidential Election Winner,South Carolina Presidential Election Winner,0.4122429960037284,135,0.7387573427525492,0.9990972981589185,2024-08-12 00:00:00+00:00,2024-08-18 00:00:00+00:00,22,0.2682926829268293,-2.0,target_leads_source,903671,903676,0.8230410075123614
p2-903641-to-903666,903641,903666,Colorado Presidential Election Winner,Minnesota Presidential Election Winner,0.4421825890757408,160,0.9072033212090798,0.9861653139467631,2024-08-02 00:00:00+00:00,2024-08-08 00:00:00+00:00,30,0.22900763358778625,0.0,synchronous,,,0.8229704964854563
p2-22391-to-22376,22391,22376,Manchester United vs. Wolves,Ipswich vs. Arsenal,0.43822000224799484,12,0.9124320876042816,0.9878062802561619,2025-04-14 00:00:00+00:00,2025-04-20 00:00:00+00:00,4,0.6666666666666666,0.0,synchronous,,,0.8229303968537118
p2-26878-to-26872,26878,26872,NYC Mayoral Dem Primary MOV,NYC Mayor Dem Primary 3rd Place ,0.4187848212315478,39,0.9615373783450352,0.9956920977321311,2025-06-24 00:00:00+00:00,2025-06-30 00:00:00+00:00,7,0.23333333333333334,0.0,synchronous,,,0.8226199147819561
p2-15634-to-15630,15634,15630,Golden Globes: Best Original Score,Golden Globes: Best Screenplay,0.4435467840085183,19,0.8866002404264657,0.9849369339421585,2024-12-30 00:00:00+00:00,2025-01-05 00:00:00+00:00,7,0.5384615384615384,0.0,synchronous,,,0.8225198889620664
p2-21626-to-19122,21626,19122,Will Trump visit Greenland before July?,Will Trump visit Russia before July?,0.44259343446714017,97,0.7490736111194877,0.9853404670607084,2025-05-20 00:00:00+00:00,2025-05-26 00:00:00+00:00,16,0.17777777777777778,2.0,source_leads_target,21626,19122,0.8225163572826378
p2-11342-to-11299,11342,11299,Biden nominated before Democratic convention?,Biden drops out before the Democratic convention?,0.563078580992227,21,-0.617052892308441,-0.9335445160683297,2024-07-15 00:00:00+00:00,2024-07-21 00:00:00+00:00,7,0.4666666666666667,0.0,synchronous,,,0.8224047355454989
p2-21405-to-21404,21405,21404,Aston Villa vs. Nottingham Forest,Ipswich vs. Wolves,0.4289792981325238,14,0.9835777437672445,0.9908035287988619,2025-03-30 00:00:00+00:00,2025-04-05 00:00:00+00:00,3,0.375,0.0,synchronous,,,0.8222562595989604
p2-903677-to-903664,903677,903664,Vermont Presidential Election Winner,Oregon Presidential Election Winner,0.4531804166354585,163,0.8799179130856354,0.9804174496097744,2024-08-03 00:00:00+00:00,2024-08-09 00:00:00+00:00,17,0.1559633027522936,0.0,synchronous,,,0.8222463397174795
p2-903664-to-903641,903664,903641,Oregon Presidential Election Winner,Colorado Presidential Election Winner,0.4583772676757556,150,0.931553553671707,0.97818679194532,2024-09-06 00:00:00+00:00,2024-09-12 00:00:00+00:00,41,0.35344827586206895,0.0,synchronous,,,0.8222439346644506
p2-903769-to-903682,903769,903682,West Virginia Governor Election Winner,West Virginia Presidential Election Winner,0.4954747083970461,95,-0.8126735381002095,-0.9615740821878572,2024-10-12 00:00:00+00:00,2024-10-18 00:00:00+00:00,6,0.1935483870967742,-1.0,target_leads_source,903682,903769,0.8217442700506138
p2-903654-to-903631,903654,903631,Indiana Presidential Election Winner,Alabama Presidential Election Winner,0.4446734887168706,142,0.9607074905353314,0.9833333333333334,2024-08-08 00:00:00+00:00,2024-08-14 00:00:00+00:00,26,0.2988505747126437,1.0,source_leads_target,903654,903631,0.8217353799483945
p2-16106-to-15026,16106,15026,Nuclear weapon detonation in 2025?,Nuclear weapon detonation by...?,0.530657650256798,185,0.7855952059598418,0.9464419096915512,2025-06-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,33,0.19879518072289157,0.0,synchronous,,,0.8217066318611251
p2-21275-to-21274,21275,21274,Southampton vs. Crystal Palace,Brighton vs. Aston Villa,0.42450478886420306,14,-0.9755814746177037,-0.9917809782856988,2025-03-27 00:00:00+00:00,2025-04-02 00:00:00+00:00,6,0.75,0.0,synchronous,,,0.82159812145925
p2-903646-to-903193,903646,903193,Florida Presidential Election Winner,Presidential Election Winner 2024,0.42470886536407915,212,-0.6779044042379538,-0.9913056877000141,2024-09-30 00:00:00+00:00,2024-10-06 00:00:00+00:00,48,0.2981366459627329,0.0,synchronous,,,0.8213266409992336
p2-16992-to-16861,16992,16861,Zuckerberg divorce in 2025?,Obama divorce in 2025?,0.42172814457723085,190,0.7754024851926703,0.9925499176090976,2025-07-23 00:00:00+00:00,2025-07-29 00:00:00+00:00,32,0.20253164556962025,-2.0,target_leads_source,16861,16992,0.8213033856995375
p2-903677-to-903661,903677,903661,Vermont Presidential Election Winner,Oklahoma Presidential Election Winner,0.4531804166354585,122,-0.9312642660561342,-0.9788977116685538,2024-10-05 00:00:00+00:00,2024-10-11 00:00:00+00:00,12,0.18461538461538463,-3.0,target_leads_source,903661,903677,0.8211825231586252
p2-21144-to-17242,21144,17242,South Region Winner - NCAA Tournament,2025 NCAA Tournament Winner,0.44949201699292707,14,0.6515729297848115,0.9801568172378279,2025-03-24 00:00:00+00:00,2025-03-30 00:00:00+00:00,3,0.375,0.0,synchronous,,,0.8209573771643576
p2-14031-to-13268,14031,13268,Iowa Margin of Victory,Michigan Margin of Victory,0.4868069438092638,22,-0.8653804784097536,-0.9640204184265151,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,3,0.1875,1.0,source_leads_target,14031,13268,0.8208563760413397
p2-903664-to-903661,903664,903661,Oregon Presidential Election Winner,Oklahoma Presidential Election Winner,0.4496712160891071,123,-0.8887248682740788,-0.9799118698777317,2024-09-30 00:00:00+00:00,2024-10-06 00:00:00+00:00,15,0.23809523809523808,3.0,source_leads_target,903664,903661,0.8208396737411443
p2-902774-to-902645,902774,902645,Israel and Hamas ceasefire by Nov 30?, Israel and Hamas ceasefire in 2023?,0.44029649331273546,31,0.9698632698277856,0.9838953251398055,2023-11-19 00:00:00+00:00,2023-11-25 00:00:00+00:00,14,0.56,0.0,synchronous,,,0.8208156755916844
p2-903676-to-903669,903676,903669,Utah Presidential Election Winner,Missouri Presidential Election Winner,0.44830244250995377,159,0.7773721308893672,0.9804535135823407,2024-05-18 00:00:00+00:00,2024-05-24 00:00:00+00:00,18,0.17475728155339806,3.0,source_leads_target,903676,903669,0.8208081922606245
p2-903666-to-903640,903666,903640,Minnesota Presidential Election Winner,New Hampshire Presidential Election Winner,0.4832872332204663,164,0.875438315941409,0.9653953406508242,2024-07-10 00:00:00+00:00,2024-07-16 00:00:00+00:00,28,0.23140495867768596,0.0,synchronous,,,0.8207629084217168
p2-17764-to-17763,17764,17763,Aston Villa vs. Ipswich,West Ham vs. Brentford,0.4530315548050431,12,-0.951692436991834,-0.9781622551916858,2025-02-09 00:00:00+00:00,2025-02-15 00:00:00+00:00,3,0.5,0.0,synchronous,,,0.820623045075693
p2-18499-to-18498,18499,18498,Nottingham Forest vs. Arsenal,Tottenham vs. Manchester City,0.42155741406319014,13,-0.9818581566827831,-0.9916181189719998,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,4,0.5714285714285714,0.0,synchronous,,,0.8205999074993569
p2-903673-to-903671,903673,903671,Tennessee Presidential Election Winner,South Carolina Presidential Election Winner,0.4037899530447864,128,0.9033217203833686,-0.9990411613437885,2024-08-14 00:00:00+00:00,2024-08-20 00:00:00+00:00,28,0.35443037974683544,-3.0,target_leads_source,903671,903673,0.8204657988540879
p2-902516-to-11415,902516,11415,Biden drops out of presidential race?,Biden drops out in July? ,0.4109172429360236,17,0.9754907160027916,0.995965339764219,2024-07-13 00:00:00+00:00,2024-07-19 00:00:00+00:00,11,1.0,0.0,synchronous,,,0.8204509107157603
p2-18566-to-15628,18566,15628,AfD % of vote in German Election? [2% Brackets],SPD % of vote in German Election?,0.40224842228775026,29,0.9971463649895154,0.9995037781729176,2025-02-21 00:00:00+00:00,2025-02-27 00:00:00+00:00,9,0.391304347826087,0.0,synchronous,,,0.8203271714073673
p2-23697-to-23696,23697,23696,XRP all time high in May?,Solana all time high in May?,0.45006652631046773,32,0.8222018785340243,0.9789849769626403,2025-04-30 00:00:00+00:00,2025-05-06 00:00:00+00:00,13,0.52,0.0,synchronous,,,0.8203094417669885
p2-16780-to-16779,16780,16779,Fulham vs. Manchester United,Aston Villa vs. West Ham,0.40493515919026113,11,-0.9955984541983532,-0.9981797068506486,2025-01-20 00:00:00+00:00,2025-01-26 00:00:00+00:00,4,0.8,0.0,synchronous,,,0.8202063425525323
p2-903673-to-903631,903673,903631,Tennessee Presidential Election Winner,Alabama Presidential Election Winner,0.44487798322360006,150,0.9300112217937252,0.9809963869071578,2024-09-13 00:00:00+00:00,2024-09-19 00:00:00+00:00,15,0.16483516483516483,3.0,source_leads_target,903673,903631,0.8201608658020905
p2-14999-to-14998,14999,14998,What price will XRP hit in December?,What price will Ethereum hit in December?,0.43670400446003366,26,0.9255018393709956,0.9842862548520476,2024-12-17 00:00:00+00:00,2024-12-23 00:00:00+00:00,14,0.7,0.0,synchronous,,,0.8200115797344434
p2-903669-to-903633,903669,903633,Missouri Presidential Election Winner,Montana Presidential Election Winner,0.42865481256323634,147,0.9095076484821815,0.9874938587870052,2024-08-16 00:00:00+00:00,2024-08-22 00:00:00+00:00,16,0.17391304347826086,-3.0,target_leads_source,903633,903669,0.8198421449198745
p2-13380-to-11468,13380,11468,Will either Kamala or Trump win every swing state?,Trump wins every swing state?,0.4177012079891209,30,0.9902836530584936,0.9921769067523649,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,13,0.5416666666666666,0.0,synchronous,,,0.8198341971233916
p2-33500-to-32725,33500,32725,Another Israel strike on Yemen by July 31?,Another Israel strike on Damascus by July 31?,0.5042816419371271,11,0.8441906980672529,0.9549494051097296,2025-07-25 00:00:00+00:00,2025-07-31 00:00:00+00:00,4,0.8,0.0,synchronous,,,0.8197490761579489
p2-903677-to-903641,903677,903641,Vermont Presidential Election Winner,Colorado Presidential Election Winner,0.4619544095976973,159,0.774643728731975,0.9728008893975048,2024-08-03 00:00:00+00:00,2024-08-09 00:00:00+00:00,26,0.22807017543859648,-2.0,target_leads_source,903641,903677,0.8195469454575625
p2-903656-to-903682,903656,903682,Ohio Presidential Election Winner,West Virginia Presidential Election Winner,0.39810667434281977,148,0.5861150391299853,0.9999444581568393,2024-09-23 00:00:00+00:00,2024-09-29 00:00:00+00:00,11,0.13095238095238096,-1.0,target_leads_source,903682,903656,0.8193931230126333
p2-20937-to-17242,20937,17242,Will a #1 seed win the NCAA Tournament?,2025 NCAA Tournament Winner,0.403584095628684,21,0.9867989612961365,0.9970614100440661,2025-03-29 00:00:00+00:00,2025-04-04 00:00:00+00:00,13,0.9285714285714286,0.0,synchronous,,,0.8190182157194514
p2-10250-to-10018,10250,10018,Delaware Senate Election Winner,Nevada Senate Election Winner,0.4871771384969613,111,0.8720057747171935,-0.9612088994631945,2024-08-28 00:00:00+00:00,2024-09-03 00:00:00+00:00,13,0.19402985074626866,2.0,source_leads_target,10250,10018,0.8189993711733246
p2-17696-to-17694,17696,17694,Will Trump remove tariff on Mexico before March?,Will Trump remove tariff on China before March?,0.5927748524671045,28,0.8599426155702862,0.9159319812352408,2025-02-04 00:00:00+00:00,2025-02-10 00:00:00+00:00,6,0.2727272727272727,0.0,synchronous,,,0.8189848426047999
p2-903673-to-903654,903673,903654,Tennessee Presidential Election Winner,Indiana Presidential Election Winner,0.43911000057189586,127,0.9065431364488531,-0.9811387816778736,2024-09-28 00:00:00+00:00,2024-10-04 00:00:00+00:00,20,0.24390243902439024,2.0,source_leads_target,903673,903654,0.8185301473460802
p2-23246-to-16111,23246,16111,New York City Mayoral Election,Who will win Dem nomination for NYC Mayor?,0.4077834419024775,63,0.9894723129005788,0.9945465257393333,2025-06-18 00:00:00+00:00,2025-06-24 00:00:00+00:00,25,0.6097560975609756,0.0,synchronous,,,0.8185176005882766
p2-903654-to-903657,903654,903657,Indiana Presidential Election Winner,Kansas Presidential Election Winner,0.43646996409326544,129,0.9494250760636188,0.9820001882357212,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,12,0.1791044776119403,0.0,synchronous,,,0.8183411209929844
p2-903673-to-903649,903673,903649,Tennessee Presidential Election Winner,Hawaii Presidential Election Winner,0.4288519404709631,137,-0.858931640539202,0.9851922018269749,2024-07-29 00:00:00+00:00,2024-08-04 00:00:00+00:00,22,0.23655913978494625,0.0,synchronous,,,0.8182901234201713
p2-17263-to-17043,17263,17043,Oscars: Best Director,Oscars: Best Picture,0.400170798797882,38,0.9657172830506277,0.9973175215264122,2025-02-08 00:00:00+00:00,2025-02-14 00:00:00+00:00,12,0.375,0.0,synchronous,,,0.8181735047078531
p2-13542-to-12248,13542,12248,World Series Champion: Dodgers vs. Yankees,World Series Champion 2024,0.401462514677543,11,0.9682876382953259,0.9967453027956545,2024-10-21 00:00:00+00:00,2024-10-27 00:00:00+00:00,5,1.0,0.0,synchronous,,,0.818160466360221
p2-11415-to-11299,11415,11299,Biden drops out in July? ,Biden drops out before the Democratic convention?,0.4028644506880287,17,0.9686272562058948,0.9961304603644118,2024-07-13 00:00:00+00:00,2024-07-19 00:00:00+00:00,11,1.0,0.0,synchronous,,,0.8181506574614967
p2-903757-to-13267,903757,13267,North Carolina Governor Election Winner,North Carolina Margin of Victory,0.4750579944671295,30,0.6618260323484103,0.9650455549176684,2024-10-20 00:00:00+00:00,2024-10-26 00:00:00+00:00,7,0.2916666666666667,1.0,source_leads_target,903757,13267,0.8180492867825068
p2-903646-to-903635,903646,903635,Florida Presidential Election Winner,Alaska Presidential Election Winner,0.44019655260854185,148,0.8154655330726159,0.9791004256383857,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,27,0.25961538461538464,0.0,synchronous,,,0.8174292637294325
p2-903642-to-903639,903642,903639,Connecticut Presidential Election Winner,California Presidential Election Winner,0.45593945251653123,151,0.898035774076772,0.972271824131503,2024-07-23 00:00:00+00:00,2024-07-29 00:00:00+00:00,35,0.30434782608695654,-2.0,target_leads_source,903639,903642,0.8173721126470115
p2-903658-to-903684,903658,903684,Kentucky Presidential Election Winner,Wyoming Presidential Election Winner,0.4279853808665932,191,0.9265757728285666,0.984005829219642,2024-07-14 00:00:00+00:00,2024-07-20 00:00:00+00:00,21,0.16535433070866143,0.0,synchronous,,,0.8171996947137272
p2-17239-to-15625,17239,15625,FDP wins 5% or more of vote in German election? ,AfD % of vote in German Election?,0.39060617780125995,50,-0.9355889310709423,-0.9997093275700194,2025-02-22 00:00:00+00:00,2025-02-28 00:00:00+00:00,16,0.36363636363636365,0.0,synchronous,,,0.8169783826393916
p2-903683-to-903665,903683,903665,Who will win Wisconsin?,Who will win Michigan?,0.38992660385438405,203,0.9206569660991255,-1.0,2024-05-15 00:00:00+00:00,2024-05-21 00:00:00+00:00,73,0.4899328859060403,0.0,synchronous,,,0.8169779811563151
p2-903664-to-903666,903664,903666,Oregon Presidential Election Winner,Minnesota Presidential Election Winner,0.43378412627515006,163,0.7952410353125848,0.981192134325192,2024-07-31 00:00:00+00:00,2024-08-06 00:00:00+00:00,22,0.18803418803418803,0.0,synchronous,,,0.8169697319101794
p2-20813-to-19931,20813,19931,Trump meets with Carney in March?,Trump meets with Zelenskyy in March?,0.49940796438544155,21,0.8632061942450175,0.9528286168574522,2025-03-25 00:00:00+00:00,2025-03-31 00:00:00+00:00,12,0.8,2.0,source_leads_target,20813,19931,0.8168024211158489
p2-903676-to-903652,903676,903652,Utah Presidential Election Winner,North Dakota Presidential Election Winner,0.38884173116195897,150,0.7216169191766705,0.9999741590608638,2024-07-28 00:00:00+00:00,2024-08-03 00:00:00+00:00,25,0.26881720430107525,2.0,source_leads_target,903676,903652,0.8166344306911923
p2-903631-to-903662,903631,903662,Alabama Presidential Election Winner,Massachusetts Presidential Election Winner,0.43428545982523015,143,-0.9163544703254347,-0.9804535135823415,2024-08-23 00:00:00+00:00,2024-08-29 00:00:00+00:00,20,0.20408163265306123,-3.0,target_leads_source,903662,903631,0.8166030974552081
p2-903658-to-903631,903658,903631,Kentucky Presidential Election Winner,Alabama Presidential Election Winner,0.4439790405985258,179,0.9600929065040261,0.9762467679725138,2024-10-17 00:00:00+00:00,2024-10-23 00:00:00+00:00,18,0.16666666666666666,1.0,source_leads_target,903658,903631,0.8165664497603173
p2-13252-to-13251,13252,13251,Wisconsin Margin of Victory,Georgia Margin of Victory,0.5290581929102084,46,0.8418024365339074,0.9396398997634045,2024-10-13 00:00:00+00:00,2024-10-19 00:00:00+00:00,16,0.4,0.0,synchronous,,,0.8164653877074457
p2-13734-to-13341,13734,13341,Will Harris win New Jersey by 10+ points?,Will Kamala win New York by 10+ points?,0.425332744655434,42,-0.9410850878626646,-0.9840018480884501,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,16,0.4444444444444444,-1.0,target_leads_source,13341,13734,0.8164011170585453
p2-10173-to-10164,10173,10164,Nebraska's 3rd Congressional District Presidential Election Winner,Nebraska's 1st Congressional District Presidential Election Winner,0.5174781199325258,94,-0.6024571472822634,-0.9444444444444448,2024-08-29 00:00:00+00:00,2024-09-04 00:00:00+00:00,6,0.12244897959183673,1.0,source_leads_target,10173,10164,0.8163545470908691
p2-23697-to-23695,23697,23695,XRP all time high in May?,Ethereum all time high in May?,0.46546591320425823,32,0.7652395314241158,0.9662047400621586,2025-05-23 00:00:00+00:00,2025-05-29 00:00:00+00:00,11,0.4230769230769231,0.0,synchronous,,,0.8159830920047885
